道路要素编号,点序号,名称,道路类型,OSM编号,经度,纬度
RD0281,3,未记录,次要道路,618794413,109.0900852,23.2175825
RD0281,4,未记录,次要道路,618794413,109.0902493,23.2177477
RD0281,5,未记录,次要道路,618794413,109.0909477,23.2184507
RD0281,6,未记录,次要道路,618794413,109.091153,23.2187014
RD0282,1,未记录,一般道路,618794414,109.0904808,23.2188425
RD0282,2,未记录,一般道路,618794414,109.0902577,23.2190858
RD0283,1,未记录,一般道路,618794415,109.0909477,23.2184507
RD0283,2,未记录,一般道路,618794415,109.0904808,23.2188425
RD0283,3,未记录,一般道路,618794415,109.0900643,23.2191881
RD0283,4,未记录,一般道路,618794415,109.0896103,23.2195694
RD0283,5,未记录,一般道路,618794415,109.0894467,23.2197073
RD0283,6,未记录,一般道路,618794415,109.08917,23.2197077
RD0284,1,未记录,一般道路,618794416,109.0902577,23.2190858
RD0284,2,未记录,一般道路,618794416,109.0897975,23.219489
RD0284,3,未记录,一般道路,618794416,109.0896899,23.2195726
RD0284,4,未记录,一般道路,618794416,109.0895647,23.2196383
RD0284,5,未记录,一般道路,618794416,109.0894127,23.2196501
RD0284,6,未记录,一般道路,618794416,109.0893016,23.2196431
RD0284,7,未记录,一般道路,618794416,109.0891372,23.2195802
RD0284,8,未记录,一般道路,618794416,109.0890624,23.219505
RD0284,9,未记录,一般道路,618794416,109.0889528,23.2194033
RD0284,10,未记录,一般道路,618794416,109.0881461,23.2186066
RD0284,11,未记录,一般道路,618794416,109.0880285,23.2184678
RD0284,12,未记录,一般道路,618794416,109.087891,23.2183368
RD0284,13,未记录,一般道路,618794416,109.0878415,23.2181741
RD0284,14,未记录,一般道路,618794416,109.0878481,23.2180114
RD0284,15,未记录,一般道路,618794416,109.0878938,23.2178851
RD0284,16,未记录,一般道路,618794416,109.0879768,23.2177846
RD0284,17,未记录,一般道路,618794416,109.0884704,23.2173758
RD0285,1,未记录,一般道路,618794417,109.0884704,23.2173758
RD0285,2,未记录,一般道路,618794417,109.0887418,23.2172389
RD0286,1,未记录,一般道路,618794418,109.0892883,23.2167804
RD0286,2,未记录,一般道路,618794418,109.0887418,23.2172389
RD0286,3,未记录,一般道路,618794418,109.0884365,23.2174951
RD0286,4,未记录,一般道路,618794418,109.0878201,23.2179899
RD0286,5,未记录,一般道路,618794418,109.0874134,23.2183439
RD0287,1,未记录,步行街,618794421,109.0884365,23.2174951
RD0287,2,未记录,步行街,618794421,109.088778,23.2178387
RD0287,3,未记录,步行街,618794421,109.0881735,23.2183461
RD0287,4,未记录,步行街,618794421,109.0880285,23.2184678
RD0287,5,未记录,步行街,618794421,109.0889528,23.2194033
RD0287,6,未记录,步行街,618794421,109.0890624,23.219505
RD0287,7,未记录,步行街,618794421,109.0897801,23.2189023
RD0287,8,未记录,步行街,618794421,109.0900643,23.2191881
RD0287,9,未记录,步行街,618794421,109.0904808,23.2188425
RD0287,10,未记录,步行街,618794421,109.0909477,23.2184507
RD0287,11,未记录,步行街,618794421,109.0902493,23.2177477
RD0287,12,未记录,步行街,618794421,109.0900852,23.2175825
RD0287,13,未记录,步行街,618794421,109.0892883,23.2167804
RD0287,14,未记录,步行街,618794421,109.0887418,23.2172389
RD0287,15,未记录,步行街,618794421,109.0884365,23.2174951
RD0288,1,未记录,干线公路连接线,636277945,109.1019369,23.1954637
RD0288,2,未记录,干线公路连接线,636277945,109.1023161,23.195465
RD0288,3,未记录,干线公路连接线,636277945,109.1025078,23.1954544
RD0288,4,未记录,干线公路连接线,636277945,109.1026282,23.1954295
RD0288,5,未记录,干线公路连接线,636277945,109.1027524,23.195382
RD0288,6,未记录,干线公路连接线,636277945,109.1029284,23.1952701
RD0288,7,未记录,干线公路连接线,636277945,109.1032901,23.1950059
RD0289,1,未记录,一般道路,636277948,109.0992298,23.2083208
RD0289,2,未记录,一般道路,636277948,109.0983562,23.2084556
RD0289,3,未记录,一般道路,636277948,109.0959529,23.2081006
RD0289,4,未记录,一般道路,636277948,109.0950946,23.2084556
RD0289,5,未记录,一般道路,636277948,109.0902023,23.2087711
RD0289,6,未记录,一般道路,636277948,109.0884921,23.2097512
RD0289,7,未记录,一般道路,636277948,109.0874128,23.2106249
RD0289,8,未记录,一般道路,636277948,109.0861682,23.2102305
RD0289,9,未记录,一般道路,636277948,109.0825584,23.2109014
RD0289,10,未记录,一般道路,636277948,109.0819104,23.2112002
RD0289,11,未记录,一般道路,636277948,109.0819185,23.2113374
RD0289,12,未记录,一般道路,636277948,109.0821046,23.2120066
RD0289,13,未记录,一般道路,636277948,109.0820462,23.2122194
RD0289,14,未记录,一般道路,636277948,109.0815577,23.2122578
RD0289,15,未记录,一般道路,636277948,109.0813662,23.2123762
RD0289,16,未记录,一般道路,636277948,109.0811896,23.212483
RD0290,1,未记录,一般道路,636277953,109.0994092,23.2085123
RD0290,2,未记录,一般道路,636277953,109.0994682,23.2090035
RD0290,3,未记录,一般道路,636277953,109.0994969,23.2095696
RD0290,4,未记录,一般道路,636277953,109.0995399,23.2105964
RD0290,5,未记录,一般道路,636277953,109.0994682,23.2111888
RD0290,6,未记录,一般道路,636277953,109.0994396,23.2117614
RD0290,7,未记录,一般道路,636277953,109.0993536,23.2122814
RD0290,8,未记录,一般道路,636277953,109.0992247,23.2125645
RD0290,9,未记录,一般道路,636277953,109.098795,23.213091
RD0290,10,未记录,一般道路,636277953,109.0985802,23.2133806
RD0290,11,未记录,一般道路,636277953,109.0982364,23.2136242
RD0290,12,未记录,一般道路,636277953,109.0976348,23.2138611
RD0290,13,未记录,一般道路,636277953,109.0970046,23.2142824
RD0290,14,未记录,一般道路,636277953,109.0963528,23.2146444
RD0290,15,未记录,一般道路,636277953,109.0951568,23.2152697
RD0290,16,未记录,一般道路,636277953,109.0944478,23.2156975
RD0290,17,未记录,一般道路,636277953,109.0938677,23.2159674
RD0290,18,未记录,一般道路,636277953,109.0934738,23.216178
RD0290,19,未记录,一般道路,636277953,109.0928364,23.2166782
RD0290,20,未记录,一般道路,636277953,109.0926,23.2168428
RD0290,21,未记录,一般道路,636277953,109.0918002,23.217219
RD0291,1,荷城大道,次要道路,636277957,109.0900852,23.2175825
RD0291,2,荷城大道,次要道路,636277957,109.0947797,23.2137
RD0291,3,荷城大道,次要道路,636277957,109.0954802,23.2131077
RD0291,4,荷城大道,次要道路,636277957,109.0960033,23.2126442
RD0291,5,荷城大道,次要道路,636277957,109.0964796,23.2121721
RD0291,6,荷城大道,次要道路,636277957,109.0970307,23.2115454
RD0291,7,荷城大道,次要道路,636277957,109.0976378,23.210833
RD0291,8,荷城大道,次要道路,636277957,109.0980674,23.210275
RD0291,9,荷城大道,次要道路,636277957,109.0985064,23.2096484
RD0291,10,荷城大道,次要道路,636277957,109.0989827,23.2088329
RD0291,11,荷城大道,次要道路,636277957,109.0992298,23.2083208
RD0291,12,荷城大道,次要道路,636277957,109.0994217,23.207923
RD0291,13,荷城大道,次要道路,636277957,109.0997766,23.2071675
RD0291,14,荷城大道,次要道路,636277957,109.1000416,23.2064152
RD0291,15,荷城大道,次要道路,636277957,109.1003277,23.2055451
RD0291,16,荷城大道,次要道路,636277957,109.1006286,23.2044199
RD0291,17,荷城大道,次要道路,636277957,109.1014521,23.2009634
RD0291,18,荷城大道,次要道路,636277957,109.1014921,23.2008154
RD0291,19,荷城大道,次要道路,636277957,109.1027091,23.1962931
RD0291,20,荷城大道,次要道路,636277957,109.1028513,23.1958044
RD0291,21,荷城大道,次要道路,636277957,109.1028883,23.195677
RD0292,1,永安西路,次要道路,636277964,109.103061,23.1957157
RD0292,2,永安西路,次要道路,636277964,109.1036042,23.1958447
RD0292,3,永安西路,次要道路,636277964,109.1043956,23.1960317
RD0292,4,永安西路,次要道路,636277964,109.1055366,23.1963012
RD0292,5,永安西路,次要道路,636277964,109.108758,23.1970624
RD0292,6,永安西路,次要道路,636277964,109.1108279,23.1975445
RD0292,7,永安西路,次要道路,636277964,109.1129609,23.1980427
RD0292,8,永安西路,次要道路,636277964,109.1164413,23.198934
RD0292,9,永安西路,次要道路,636277964,109.1182344,23.1993926
RD0292,10,永安西路,次要道路,636277964,109.1195919,23.1997265
RD0292,11,永安西路,次要道路,636277964,109.1202278,23.1999384
RD0292,12,永安西路,次要道路,636277964,109.1212261,23.200428
RD0292,13,永安西路,次要道路,636277964,109.121417,23.2005249
RD0293,1,未记录,干线公路连接线,636277978,109.1027091,23.1962931
RD0293,2,未记录,干线公路连接线,636277978,109.1026652,23.1960183
RD0293,3,未记录,干线公路连接线,636277978,109.1026188,23.19591
RD0293,4,未记录,干线公路连接线,636277978,109.1025692,23.1958101
RD0293,5,未记录,干线公路连接线,636277978,109.1023876,23.1956603
RD0293,6,未记录,干线公路连接线,636277978,109.1019369,23.1954637
RD0294,1,未记录,普通道路,698612698,109.414761,23.13953
RD0294,2,未记录,普通道路,698612698,109.4152347,23.13986
RD0294,3,未记录,普通道路,698612698,109.4161896,23.1403927
RD0294,4,未记录,普通道路,698612698,109.4165544,23.1405802
RD0294,5,未记录,普通道路,698612698,109.4168762,23.1403829
RD0294,6,未记录,普通道路,698612698,109.4170157,23.140373
RD0294,7,未记录,普通道路,698612698,109.4177238,23.1407084
RD0294,8,未记录,普通道路,698612698,109.4177989,23.1407972
RD0294,9,未记录,普通道路,698612698,109.4174019,23.1414483
RD0294,10,未记录,普通道路,698612698,109.4173698,23.1416358
RD0294,11,未记录,普通道路,698612698,109.4173698,23.1417838
RD0294,12,未记录,普通道路,698612698,109.4173912,23.1422573
RD0294,13,未记录,普通道路,698612698,109.4174541,23.1424105
RD0294,14,未记录,普通道路,698612698,109.4175736,23.1427013
RD0294,15,未记录,普通道路,698612698,109.4177712,23.143333
RD0294,16,未记录,普通道路,698612698,109.4177989,23.1434214
RD0294,17,未记录,普通道路,698612698,109.4180349,23.1440232
RD0294,18,未记录,普通道路,698612698,109.4182495,23.1444672
RD0294,19,未记录,普通道路,698612698,109.4184319,23.1449802
RD0294,20,未记录,普通道路,698612698,109.4184638,23.1452425
RD0294,21,未记录,普通道路,698612698,109.4184828,23.1453982
RD0294,22,未记录,普通道路,698612698,109.4185217,23.1456575
RD0294,23,未记录,普通道路,698612698,109.4185423,23.1458229
RD0295,1,未记录,普通道路,698612699,109.4196663,23.1466199
RD0295,2,未记录,普通道路,698612699,109.4197497,23.1466731
RD0295,3,未记录,普通道路,698612699,109.419873,23.1468113
RD0295,4,未记录,普通道路,698612699,109.4201574,23.1471121
RD0295,5,未记录,普通道路,698612699,109.4203666,23.1472502
RD0295,6,未记录,普通道路,698612699,109.4206455,23.1474377
RD0295,7,未记录,普通道路,698612699,109.4206938,23.1475067
RD0295,8,未记录,普通道路,698612699,109.4206884,23.147704
RD0295,9,未记录,普通道路,698612699,109.4206509,23.1477879
RD0295,10,未记录,普通道路,698612699,109.4206616,23.1479161
RD0295,11,未记录,普通道路,698612699,109.4208655,23.1480493
RD0295,12,未记录,普通道路,698612699,109.4209674,23.148143
RD0295,13,未记录,普通道路,698612699,109.4210693,23.1482022
RD0295,14,未记录,普通道路,698612699,109.4212195,23.1482466
RD0295,15,未记录,普通道路,698612699,109.4213804,23.1482861
RD0295,16,未记录,普通道路,698612699,109.4214663,23.1484785
RD0295,17,未记录,普通道路,698612699,109.4215092,23.1486807
RD0295,18,未记录,普通道路,698612699,109.4215199,23.1489125
RD0295,19,未记录,普通道路,698612699,109.421654,23.1490309
RD0295,20,未记录,普通道路,698612699,109.4218525,23.1491641
RD0295,21,未记录,普通道路,698612699,109.4221529,23.1493071
RD0295,22,未记录,普通道路,698612699,109.4224319,23.1494452
RD0295,23,未记录,普通道路,698612699,109.4227108,23.1495735
RD0295,24,未记录,普通道路,698612699,109.4228181,23.1495981
RD0295,25,未记录,普通道路,698612699,109.422861,23.1496918
RD0295,26,未记录,普通道路,698612699,109.4228717,23.1497708
RD0295,27,未记录,普通道路,698612699,109.4228396,23.1498694
RD0295,28,未记录,普通道路,698612699,109.4228717,23.1499681
RD0295,29,未记录,普通道路,698612699,109.4228771,23.1500273
RD0295,30,未记录,普通道路,698612699,109.4228771,23.1501062
RD0295,31,未记录,普通道路,698612699,109.4228825,23.1501703
RD0295,32,未记录,普通道路,698612699,109.4229844,23.1502689
RD0295,33,未记录,普通道路,698612699,109.4231185,23.1503331
RD0295,34,未记录,普通道路,698612699,109.4231668,23.1503824
RD0295,35,未记录,普通道路,698612699,109.4231882,23.1504712
RD0295,36,未记录,普通道路,698612699,109.4231829,23.1505156
RD0295,37,未记录,普通道路,698612699,109.42314,23.1506142
RD0295,38,未记录,普通道路,698612699,109.4230327,23.1506931
RD0295,39,未记录,普通道路,698612699,109.4230327,23.150777
RD0295,40,未记录,普通道路,698612699,109.4230702,23.1508559
RD0295,41,未记录,普通道路,698612699,109.4230595,23.15092
RD0295,42,未记录,普通道路,698612699,109.4230756,23.1510088
RD0295,43,未记录,普通道路,698612699,109.4232741,23.1511617
RD0295,44,未记录,普通道路,698612699,109.4234833,23.1513048
RD0295,45,未记录,普通道路,698612699,109.4236442,23.1514034
RD0295,46,未记录,普通道路,698612699,109.4237891,23.1514478
RD0295,47,未记录,普通道路,698612699,109.4239071,23.1514626
RD0295,48,未记录,普通道路,698612699,109.4240466,23.1514379
RD0295,49,未记录,普通道路,698612699,109.4242075,23.1514083
RD0295,50,未记录,普通道路,698612699,109.4243631,23.1514429
RD0295,51,未记录,普通道路,698612699,109.4244328,23.1514922
RD0295,52,未记录,普通道路,698612699,109.4245401,23.1514774
RD0295,53,未记录,普通道路,698612699,109.4244703,23.1513935
RD0295,54,未记录,普通道路,698612699,109.4244703,23.1512357
RD0295,55,未记录,普通道路,698612699,109.4244972,23.1510335
RD0295,56,未记录,普通道路,698612699,109.4246581,23.1506635
RD0295,57,未记录,普通道路,698612699,109.4247171,23.1504761
RD0295,58,未记录,普通道路,698612699,109.4246313,23.1502542
RD0295,59,未记录,普通道路,698612699,109.4243148,23.1499138
RD0295,60,未记录,普通道路,698612699,109.4239446,23.1495291
RD0295,61,未记录,普通道路,698612699,109.4236871,23.1493219
RD0295,62,未记录,普通道路,698612699,109.4236281,23.1492331
RD0295,63,未记录,普通道路,698612699,109.4236281,23.1491641
RD0295,64,未记录,普通道路,698612699,109.4236764,23.1490852
RD0295,65,未记录,普通道路,698612699,109.4238695,23.1489569
RD0295,66,未记录,普通道路,698612699,109.4240734,23.1488829
RD0295,67,未记录,普通道路,698612699,109.4243738,23.1488287
RD0295,68,未记录,普通道路,698612699,109.4245347,23.1487695
RD0295,69,未记录,普通道路,698612699,109.4246527,23.148656
RD0295,70,未记录,普通道路,698612699,109.4247922,23.1484045
RD0295,71,未记录,普通道路,698612699,109.4249472,23.148043
RD0295,72,未记录,普通道路,698612699,109.4249842,23.1479297
RD0295,73,未记录,普通道路,698612699,109.4250766,23.147822
RD0295,74,未记录,普通道路,698612699,109.425169,23.1476974
RD0295,75,未记录,普通道路,698612699,109.4251814,23.14755
RD0295,76,未记录,普通道路,698612699,109.4251505,23.1473291
RD0295,77,未记录,普通道路,698612699,109.4251505,23.1472327
RD0295,78,未记录,普通道路,698612699,109.4251998,23.1470741
RD0295,79,未记录,普通道路,698612699,109.4252676,23.1468928
RD0295,80,未记录,普通道路,698612699,109.4252183,23.1467285
RD0295,81,未记录,普通道路,698612699,109.4251013,23.1465018
RD0295,82,未记录,普通道路,698612699,109.4249164,23.1462752
RD0295,83,未记录,普通道路,698612699,109.4247007,23.1460315
RD0295,84,未记录,普通道路,698612699,109.4245713,23.1459069
RD0295,85,未记录,普通道路,698612699,109.4244481,23.1458559
RD0295,86,未记录,普通道路,698612699,109.4242262,23.1457992
RD0295,87,未记录,普通道路,698612699,109.4239058,23.1457029
RD0295,88,未记录,普通道路,698612699,109.4235176,23.1455556
RD0295,89,未记录,普通道路,698612699,109.4231664,23.1453969
RD0295,90,未记录,普通道路,698612699,109.4228829,23.1452213
RD0295,91,未记录,普通道路,698612699,109.422735,23.1451533
