水系要素编号,点序号,名称,水系类型,OSM编号,长度_km,经度,纬度
WY025,18,未记录,溪流,387844272,1.696,109.0483202,23.025933
WY025,19,未记录,溪流,387844272,1.696,109.048413,23.0256911
WY025,20,未记录,溪流,387844272,1.696,109.048413,23.0251433
WY025,21,未记录,溪流,387844272,1.696,109.0487686,23.024446
WY025,22,未记录,溪流,387844272,1.696,109.0490469,23.0240689
WY025,23,未记录,溪流,387844272,1.696,109.0493484,23.0239409
WY025,24,未记录,溪流,387844272,1.696,109.0494179,23.0236136
WY025,25,未记录,溪流,387844272,1.696,109.0489232,23.0231796
WY025,26,未记录,溪流,387844272,1.696,109.0487145,23.0231654
WY025,27,未记录,溪流,387844272,1.696,109.048614,23.0230587
WY025,28,未记录,溪流,387844272,1.696,109.0486835,23.0228381
WY025,29,未记录,溪流,387844272,1.696,109.048614,23.0226531
WY025,30,未记录,溪流,387844272,1.696,109.0482429,23.0223899
WY025,31,未记录,溪流,387844272,1.696,109.0480883,23.0219701
WY025,32,未记录,溪流,387844272,1.696,109.0481501,23.0213796
WY025,33,未记录,溪流,387844272,1.696,109.048096,23.0208673
WY025,34,未记录,溪流,387844272,1.696,109.0478641,23.0202625
WY025,35,未记录,溪流,387844272,1.696,109.0475162,23.0200348
WY025,36,未记录,溪流,387844272,1.696,109.0470137,23.0194301
WY025,37,未记录,溪流,387844272,1.696,109.046604,23.0189961
WY025,38,未记录,溪流,387844272,1.696,109.046233,23.0188538
WY025,39,未记录,溪流,387844272,1.696,109.0460629,23.0182774
WY026,1,未记录,溪流,387844273,2.61,109.1713092,23.0338751
WY026,2,未记录,溪流,387844273,2.61,109.1705824,23.0339676
WY026,3,未记录,溪流,387844273,2.61,109.1704355,23.0338609
WY026,4,未记录,溪流,387844273,2.61,109.1703659,23.0335834
WY026,5,未记录,溪流,387844273,2.61,109.1700411,23.0335834
WY026,6,未记录,溪流,387844273,2.61,109.1698324,23.0337755
WY026,7,未记录,溪流,387844273,2.61,109.1698324,23.0341313
WY026,8,未记录,溪流,387844273,2.61,109.1698788,23.0344942
WY026,9,未记录,溪流,387844273,2.61,109.1697009,23.0346721
WY026,10,未记录,溪流,387844273,2.61,109.1694071,23.0347077
WY026,11,未记录,溪流,387844273,2.61,109.1688504,23.0347077
WY026,12,未记录,溪流,387844273,2.61,109.1683633,23.0344515
WY026,13,未记录,溪流,387844273,2.61,109.1682009,23.0340673
WY026,14,未记录,溪流,387844273,2.61,109.1690746,23.0332419
WY026,15,未记录,溪流,387844273,2.61,109.1692757,23.033007
WY026,16,未记录,溪流,387844273,2.61,109.1690669,23.0328078
WY026,17,未记录,溪流,387844273,2.61,109.1679226,23.0332988
WY026,18,未记录,溪流,387844273,2.61,109.1674045,23.0332774
WY026,19,未记录,溪流,387844273,2.61,109.1673427,23.0333699
WY026,20,未记录,溪流,387844273,2.61,109.1673659,23.033498
WY026,21,未记录,溪流,387844273,2.61,109.1671184,23.0334909
WY026,22,未记录,溪流,387844273,2.61,109.1665463,23.0335834
WY026,23,未记录,溪流,387844273,2.61,109.1664303,23.0332561
WY026,24,未记录,溪流,387844273,2.61,109.1665076,23.0327509
WY026,25,未记录,溪流,387844273,2.61,109.1663762,23.032388
WY026,26,未记录,溪流,387844273,2.61,109.1657267,23.0324236
WY026,27,未记录,溪流,387844273,2.61,109.164853,23.0331849
WY026,28,未记录,溪流,387844273,2.61,109.1645901,23.0338396
WY026,29,未记录,溪流,387844273,2.61,109.1642731,23.0343234
WY026,30,未记录,溪流,387844273,2.61,109.1640102,23.0344373
WY026,31,未记录,溪流,387844273,2.61,109.1638555,23.0343234
WY026,32,未记录,溪流,387844273,2.61,109.1636622,23.0340175
WY026,33,未记录,溪流,387844273,2.61,109.1636854,23.0336261
WY026,34,未记录,溪流,387844273,2.61,109.1635617,23.0332205
WY026,35,未记录,溪流,387844273,2.61,109.1630514,23.0331849
WY026,36,未记录,溪流,387844273,2.61,109.1626571,23.0334269
WY026,37,未记录,溪流,387844273,2.61,109.162054,23.0340032
WY026,38,未记录,溪流,387844273,2.61,109.1620849,23.034423
WY026,39,未记录,溪流,387844273,2.61,109.1620153,23.0352769
WY026,40,未记录,溪流,387844273,2.61,109.161822,23.0365079
WY026,41,未记录,溪流,387844273,2.61,109.161938,23.0368281
WY026,42,未记录,溪流,387844273,2.61,109.1620927,23.0370059
WY026,43,未记录,溪流,387844273,2.61,109.1623246,23.0369277
WY026,44,未记录,溪流,387844273,2.61,109.1624793,23.0369633
WY026,45,未记录,溪流,387844273,2.61,109.162603,23.0371554
WY026,46,未记录,溪流,387844273,2.61,109.1629586,23.0373759
WY026,47,未记录,溪流,387844273,2.61,109.1628736,23.0379238
WY026,48,未记录,溪流,387844273,2.61,109.1627344,23.0381657
WY026,49,未记录,溪流,387844273,2.61,109.1622396,23.0385713
WY026,50,未记录,溪流,387844273,2.61,109.1619071,23.0385073
WY026,51,未记录,溪流,387844273,2.61,109.1613427,23.0382867
WY026,52,未记录,溪流,387844273,2.61,109.1610256,23.0383152
WY026,53,未记录,溪流,387844273,2.61,109.160987,23.0385286
WY026,54,未记录,溪流,387844273,2.61,109.1612612,23.0386769
WY027,1,未记录,河流,387844275,6.078,109.1583813,23.0459995
WY027,2,未记录,河流,387844275,6.078,109.1582267,23.0460706
WY027,3,未记录,河流,387844275,6.078,109.1579483,23.0459283
WY027,4,未记录,河流,387844275,6.078,109.1574612,23.044669
WY027,5,未记录,河流,387844275,6.078,109.1571751,23.0443132
WY027,6,未记录,河流,387844275,6.078,109.1568272,23.0445196
WY027,7,未记录,河流,387844275,6.078,109.1564097,23.0450461
WY027,8,未记录,河流,387844275,6.078,109.1559921,23.0456224
WY027,9,未记录,河流,387844275,6.078,109.155737,23.0457006
WY027,10,未记录,河流,387844275,6.078,109.155389,23.0456793
WY027,11,未记录,河流,387844275,6.078,109.1545076,23.0448184
WY027,12,未记录,河流,387844275,6.078,109.1542524,23.0446903
WY027,13,未记录,河流,387844275,6.078,109.1537653,23.0448753
WY027,14,未记录,河流,387844275,6.078,109.1534483,23.0452382
WY027,15,未记录,河流,387844275,6.078,109.1531854,23.0454089
WY027,16,未记录,河流,387844275,6.078,109.1524432,23.045601
WY027,17,未记录,河流,387844275,6.078,109.1520411,23.0457789
WY027,18,未记录,河流,387844275,6.078,109.1518246,23.0459995
WY027,19,未记录,河流,387844275,6.078,109.1518633,23.0461773
WY027,20,未记录,河流,387844275,6.078,109.1524432,23.0466113
WY027,21,未记录,河流,387844275,6.078,109.1525205,23.0469529
WY027,22,未记录,河流,387844275,6.078,109.1524045,23.0474082
WY027,23,未记录,河流,387844275,6.078,109.1520024,23.0478493
WY027,24,未记录,河流,387844275,6.078,109.151554,23.0479845
WY027,25,未记录,河流,387844275,6.078,109.1506339,23.047956
WY027,26,未记录,河流,387844275,6.078,109.1494122,23.0474011
WY027,27,未记录,河流,387844275,6.078,109.1488555,23.0473584
WY027,28,未记录,河流,387844275,6.078,109.1487318,23.0475078
WY027,29,未记录,河流,387844275,6.078,109.1487937,23.0478351
WY027,30,未记录,河流,387844275,6.078,109.1491493,23.0482406
WY027,31,未记录,河流,387844275,6.078,109.149188,23.0487316
WY027,32,未记录,河流,387844275,6.078,109.1489483,23.0488454
WY027,33,未记录,河流,387844275,6.078,109.1487473,23.0491798
WY027,34,未记录,河流,387844275,6.078,109.1492344,23.0496636
WY027,35,未记录,河流,387844275,6.078,109.1493117,23.0498059
WY027,36,未记录,河流,387844275,6.078,109.1489483,23.0502968
WY027,37,未记录,河流,387844275,6.078,109.1478426,23.0505814
WY027,38,未记录,河流,387844275,6.078,109.1469148,23.0504177
WY027,39,未记录,河流,387844275,6.078,109.1464586,23.050183
WY027,40,未记录,河流,387844275,6.078,109.1463349,23.0497845
WY027,41,未记录,河流,387844275,6.078,109.1448736,23.048881
WY027,42,未记录,河流,387844275,6.078,109.1439225,23.0484825
WY027,43,未记录,河流,387844275,6.078,109.1432962,23.0486604
WY027,44,未记录,河流,387844275,6.078,109.1429483,23.0492296
WY027,45,未记录,河流,387844275,6.078,109.1430101,23.0495782
WY027,46,未记录,河流,387844275,6.078,109.1440153,23.0506312
WY027,47,未记录,河流,387844275,6.078,109.1442782,23.0510225
WY027,48,未记录,河流,387844275,6.078,109.1442163,23.0512146
WY027,49,未记录,河流,387844275,6.078,109.1439225,23.0513071
WY027,50,未记录,河流,387844275,6.078,109.1435591,23.0512857
WY027,51,未记录,河流,387844275,6.078,109.1406751,23.0501545
WY027,52,未记录,河流,387844275,6.078,109.1397705,23.050183
WY027,53,未记录,河流,387844275,6.078,109.1393607,23.0505529
WY027,54,未记录,河流,387844275,6.078,109.1390514,23.050809
WY027,55,未记录,河流,387844275,6.078,109.1381235,23.0511079
WY027,56,未记录,河流,387844275,6.078,109.137505,23.051243
WY027,57,未记录,河流,387844275,6.078,109.1362988,23.0519189
WY027,58,未记录,河流,387844275,6.078,109.1360746,23.0520185
WY027,59,未记录,河流,387844275,6.078,109.1349302,23.0525735
WY027,60,未记录,河流,387844275,6.078,109.1322704,23.0529576
WY027,61,未记录,河流,387844275,6.078,109.131822,23.0532707
WY027,62,未记录,河流,387844275,6.078,109.1317292,23.0538398
WY027,63,未记录,河流,387844275,6.078,109.1317833,23.0544232
WY027,64,未记录,河流,387844275,6.078,109.1315668,23.0547292
WY027,65,未记录,河流,387844275,6.078,109.1316364,23.0549212
WY027,66,未记录,河流,387844275,6.078,109.1319921,23.0550706
WY027,67,未记录,河流,387844275,6.078,109.1320462,23.0552627
WY027,68,未记录,河流,387844275,6.078,109.1318606,23.0557038
WY027,69,未记录,河流,387844275,6.078,109.131822,23.0559742
WY027,70,未记录,河流,387844275,6.078,109.1327962,23.0571836
WY027,71,未记录,河流,387844275,6.078,109.132974,23.05808
WY027,72,未记录,河流,387844275,6.078,109.1328658,23.0584286
WY027,73,未记录,河流,387844275,6.078,109.1325101,23.058514
WY027,74,未记录,河流,387844275,6.078,109.1319998,23.0584499
WY027,75,未记录,河流,387844275,6.078,109.1313349,23.0584428
WY027,76,未记录,河流,387844275,6.078,109.1311106,23.059012
WY027,77,未记录,河流,387844275,6.078,109.1304844,23.0595313
WY027,78,未记录,河流,387844275,6.078,109.130407,23.0601147
WY027,79,未记录,河流,387844275,6.078,109.1305462,23.0604135
WY027,80,未记录,河流,387844275,6.078,109.1314895,23.0614948
WY027,81,未记录,河流,387844275,6.078,109.1319998,23.0617438
WY027,82,未记录,河流,387844275,6.078,109.132224,23.0620141
WY027,83,未记录,河流,387844275,6.078,109.1325565,23.0628322
WY027,84,未记录,河流,387844275,6.078,109.1327885,23.0637997
WY027,85,未记录,河流,387844275,6.078,109.1328117,23.0653363
WY027,86,未记录,河流,387844275,6.078,109.1326462,23.0657273
WY028,1,未记录,河流,387844276,8.077,109.1326462,23.0657273
WY028,2,未记录,河流,387844276,8.077,109.1325302,23.0658411
WY028,3,未记录,河流,387844276,8.077,109.1321514,23.0658767
WY028,4,未记录,河流,387844276,8.077,109.1315019,23.0650657
WY028,5,未记录,河流,387844276,8.077,109.1312699,23.0644254
WY028,6,未记录,河流,387844276,8.077,109.1308988,23.0638137
WY028,7,未记录,河流,387844276,8.077,109.1307132,23.0631165
WY028,8,未记录,河流,387844276,8.077,109.1306436,23.0627323
WY028,9,未记录,河流,387844276,8.077,109.1305199,23.0625972
WY028,10,未记录,河流,387844276,8.077,109.1300637,23.0627039
WY028,11,未记录,河流,387844276,8.077,109.1297235,23.0630453
WY028,12,未记录,河流,387844276,8.077,109.1294529,23.0642405
WY028,13,未记录,河流,387844276,8.077,109.1292209,23.065144
WY028,14,未记录,河流,387844276,8.077,109.1290508,23.0652293
WY028,15,未记录,河流,387844276,8.077,109.128641,23.0652364
WY028,16,未记录,河流,387844276,8.077,109.1281153,23.064895
WY028,17,未记录,河流,387844276,8.077,109.1279297,23.0642974
WY028,18,未记录,河流,387844276,8.077,109.1275586,23.0640413
WY028,19,未记录,河流,387844276,8.077,109.1270714,23.0640413
WY028,20,未记录,河流,387844276,8.077,109.1259503,23.0637354
WY028,21,未记录,河流,387844276,8.077,109.125672,23.0633086
WY028,22,未记录,河流,387844276,8.077,109.1257493,23.0626114
WY028,23,未记录,河流,387844276,8.077,109.1259812,23.0621988
WY028,24,未记录,河流,387844276,8.077,109.1261281,23.0617577
WY028,25,未记录,河流,387844276,8.077,109.126391,23.0613949
WY028,26,未记录,河流,387844276,8.077,109.1270251,23.0610178
WY028,27,未记录,河流,387844276,8.077,109.1280998,23.0609894
WY028,28,未记录,河流,387844276,8.077,109.1285946,23.0608827
WY028,29,未记录,河流,387844276,8.077,109.1284787,23.0604131
WY028,30,未记录,河流,387844276,8.077,109.1280534,23.0601997
WY028,31,未记录,河流,387844276,8.077,109.1278756,23.0600076
WY028,32,未记录,河流,387844276,8.077,109.1277055,23.0586702
WY028,33,未记录,河流,387844276,8.077,109.1274503,23.0578093
WY028,34,未记录,河流,387844276,8.077,109.1270251,23.0577382
WY028,35,未记录,河流,387844276,8.077,109.1266771,23.0579232
WY028,36,未记录,河流,387844276,8.077,109.1255637,23.0594527
WY028,37,未记录,河流,387844276,8.077,109.1247441,23.0599863
WY028,38,未记录,河流,387844276,8.077,109.1241256,23.0600147
WY028,39,未记录,河流,387844276,8.077,109.1229735,23.0593104
WY028,40,未记录,河流,387844276,8.077,109.1221926,23.0585137
WY028,41,未记录,河流,387844276,8.077,109.1219993,23.0584994
WY028,42,未记录,河流,387844276,8.077,109.1217441,23.0588125
WY028,43,未记录,河流,387844276,8.077,109.1214426,23.0593958
WY028,44,未记录,河流,387844276,8.077,109.1207158,23.0599151
WY028,45,未记录,河流,387844276,8.077,109.1204142,23.0597017
WY028,46,未记录,河流,387844276,8.077,109.119873,23.0592749
WY028,47,未记录,河流,387844276,8.077,109.119324,23.0581935
WY028,48,未记录,河流,387844276,8.077,109.1193008,23.0575319
WY028,49,未记录,河流,387844276,8.077,109.1187364,23.0566497
WY028,50,未记录,河流,387844276,8.077,109.1179786,23.0564861
WY028,51,未记录,河流,387844276,8.077,109.1173601,23.0567778
WY028,52,未记录,河流,387844276,8.077,109.117391,23.0581081
WY028,53,未记录,河流,387844276,8.077,109.117708,23.0593033
WY028,54,未记录,河流,387844276,8.077,109.1175379,23.0601215
WY028,55,未记录,河流,387844276,8.077,109.1172054,23.0603633
WY028,56,未记录,河流,387844276,8.077,109.1166333,23.0601428
WY028,57,未记录,河流,387844276,8.077,109.1160457,23.059097
WY028,58,未记录,河流,387844276,8.077,109.1156201,23.0584962
WY028,59,未记录,河流,387844276,8.077,109.1151608,23.0585566
WY028,60,未记录,河流,387844276,8.077,109.1149203,23.0592407
WY028,61,未记录,河流,387844276,8.077,109.1149312,23.0606794
WY028,62,未记录,河流,387844276,8.077,109.1147562,23.0614139
WY028,63,未记录,河流,387844276,8.077,109.1138815,23.0617962
WY028,64,未记录,河流,387844276,8.077,109.1123615,23.0613636
WY028,65,未记录,河流,387844276,8.077,109.1095623,23.0589389
WY028,66,未记录,河流,387844276,8.077,109.1095335,23.0579657
WY028,67,未记录,河流,387844276,8.077,109.109286,23.0576669
WY028,68,未记录,河流,387844276,8.077,109.1087525,23.0576954
WY028,69,未记录,河流,387844276,8.077,109.1079948,23.0581151
WY028,70,未记录,河流,387844276,8.077,109.1063943,23.0584637
WY028,71,未记录,河流,387844276,8.077,109.1043298,23.0586344
WY028,72,未记录,河流,387844276,8.077,109.1034484,23.0583356
WY028,73,未记录,河流,387844276,8.077,109.1032164,23.0575815
WY028,74,未记录,河流,387844276,8.077,109.1035876,23.0558741
WY028,75,未记录,河流,387844276,8.077,109.1047783,23.0555611
WY028,76,未记录,河流,387844276,8.077,109.1062319,23.056927
WY028,77,未记录,河流,387844276,8.077,109.1070515,23.0561018
WY028,78,未记录,河流,387844276,8.077,109.1070515,23.0551484
WY028,79,未记录,河流,387844276,8.077,109.1054232,23.0539912
WY028,80,未记录,河流,387844276,8.077,109.1046191,23.053913
WY028,81,未记录,河流,387844276,8.077,109.1034748,23.0542545
WY028,82,未记录,河流,387844276,8.077,109.1028408,23.0540197
WY028,83,未记录,河流,387844276,8.077,109.1027325,23.0534932
WY028,84,未记录,河流,387844276,8.077,109.1034671,23.0523762
WY028,85,未记录,河流,387844276,8.077,109.1036062,23.0517857
WY028,86,未记录,河流,387844276,8.077,109.1031732,23.0515082
WY028,87,未记录,河流,387844276,8.077,109.1017506,23.0517146
WY028,88,未记录,河流,387844276,8.077,109.1011243,23.0515723
WY028,89,未记录,河流,387844276,8.077,109.1007635,23.0511547
WY029,1,南河,河流,445075493,7.704,109.0730372,23.195715
WY029,2,南河,河流,445075493,7.704,109.0729943,23.196642
WY029,3,南河,河流,445075493,7.704,109.0725222,23.1969773
WY029,4,南河,河流,445075493,7.704,109.0716693,23.1967939
WY029,5,南河,河流,445075493,7.704,109.0702048,23.1953995
WY029,6,南河,河流,445075493,7.704,109.0694752,23.1954586
WY029,7,南河,河流,445075493,7.704,109.0689602,23.196859
WY029,8,南河,河流,445075493,7.704,109.068574,23.1982198
WY029,9,南河,河流,445075493,7.704,109.0672007,23.1974506
WY029,10,南河,河流,445075493,7.704,109.0666857,23.1973915
WY029,11,南河,河流,445075493,7.704,109.0665141,23.1980226
WY029,12,南河,河流,445075493,7.704,109.0664926,23.1990285
WY029,13,南河,河流,445075493,7.704,109.0671793,23.1999357
WY029,14,南河,河流,445075493,7.704,109.0681878,23.200409
WY029,15,南河,河流,445075493,7.704,109.0686384,23.2012966
WY029,16,南河,河流,445075493,7.704,109.0684882,23.2016516
WY029,17,南河,河流,445075493,7.704,109.0679947,23.2015727
WY029,18,南河,河流,445075493,7.704,109.0672865,23.2013163
WY029,19,南河,河流,445075493,7.704,109.065806,23.2015924
WY029,20,南河,河流,445075493,7.704,109.0655699,23.2019079
WY029,21,南河,河流,445075493,7.704,109.0663049,23.2035784
WY029,22,南河,河流,445075493,7.704,109.0662351,23.2039985
WY029,23,南河,河流,445075493,7.704,109.0656772,23.2040182
WY029,24,南河,河流,445075493,7.704,109.0645185,23.2030124
WY029,25,南河,河流,445075493,7.704,109.0637889,23.202756
WY029,26,南河,河流,445075493,7.704,109.0632579,23.2030854
